"Season","Week","Season Type","Neutral Site","Venue","Home Team","Home Conference","Home Division","Home Points","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Team","Away Conference","Away Division","Away Points","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo"
"2023","8","regular","false","Nippert Stadium","Cincinnati","Big 12","fbs","","","1593","","Baylor","Big 12","fbs","","","1506",""
"2023","8","regular","false","John O'Quinn Field at TDECU Stadium","Houston","Big 12","fbs","","","1597","","Texas","Big 12","fbs","","","1888",""
"2023","8","regular","false","Bill Snyder Family Football Stadium","Kansas State","Big 12","fbs","","","1804","","TCU","Big 12","fbs","","","1692",""
"2023","8","regular","false","Mountaineer Field at Milan Puskar Stadium","West Virginia","Big 12","fbs","","","1473","","Oklahoma State","Big 12","fbs","","","1462",""
"2023","8","regular","false","Yager Stadium","Miami (OH)","Mid-American","fbs","","","1361","","Toledo","Mid-American","fbs","","","1512",""
"2023","8","regular","false","Brigham Field at Huskie Stadium","Northern Illinois","Mid-American","fbs","","","1249","","Eastern Michigan","Mid-American","fbs","","","1364",""
"2023","8","regular","false","Cajun Field","Louisiana","Sun Belt","fbs","","","1558","","Georgia State","Sun Belt","fbs","","","1546",""
"2023","8","regular","false","Ohio Stadium","Ohio State","Big Ten","fbs","","","2022","","Penn State","Big Ten","fbs","","","1931",""
"2023","8","regular","false","Spartan Stadium","Michigan State","Big Ten","fbs","","","1468","","Michigan","Big Ten","fbs","","","1953",""
"2023","8","regular","false","Kinnick Stadium","Iowa","Big Ten","fbs","","","1639","","Minnesota","Big Ten","fbs","","","1635",""
"2023","8","regular","false","Memorial Stadium","Illinois","Big Ten","fbs","","","1601","","Wisconsin","Big Ten","fbs","","","1706",""
"2023","8","regular","false","Donald W. Reynolds Razorback Stadium Frank Broyles Field","Arkansas","SEC","fbs","","","1621","","Mississippi State","SEC","fbs","","","1551",""
"2023","8","regular","false","Bryant Denny Stadium","Alabama","SEC","fbs","","","1959","","Tennessee","SEC","fbs","","","1883",""
"2023","8","regular","false","Bobby Bowden Field at Doak Campbell Stadium","Florida State","ACC","fbs","","","1871","","Duke","ACC","fbs","","","1675",""
"2023","8","regular","false","Hard Rock Stadium","Miami","ACC","fbs","","","1584","","Clemson","ACC","fbs","","","1716",""
"2023","8","regular","false","Bobby Dodd Stadium at Historic Grant Field","Georgia Tech","ACC","fbs","","","1391","","Boston College","ACC","fbs","","","1297",""
"2023","8","regular","false","Foreman Field","Old Dominion","Sun Belt","fbs","","","1366","","Appalachian State","Sun Belt","fbs","","","1574",""
"2023","8","regular","false","Dowdy-Ficklen Stadium","East Carolina","American Athletic","fbs","","","1422","","Charlotte","American Athletic","fbs","","","1207",""
"2023","8","regular","false","Memorial Stadium","Indiana","Big Ten","fbs","","","1397","","Rutgers","Big Ten","fbs","","","1435",""
"2023","8","regular","false","Navy-Marine Corps Memorial Stadium","Navy","American Athletic","fbs","","","1388","","Air Force","Mountain West","fbs","","","1722",""
"2023","8","regular","false","Paulson Stadium","Georgia Southern","Sun Belt","fbs","","","1513","","Louisiana Monroe","Sun Belt","fbs","","","1173",""
"2023","8","regular","false","Dix Stadium","Kent State","Mid-American","fbs","","","1181","","Buffalo","Mid-American","fbs","","","1331",""
"2023","8","regular","false","Scheumann Stadium","Ball State","Mid-American","fbs","","","1185","","Central Michigan","Mid-American","fbs","","","1343",""
"2023","8","regular","false","Rentschler Field","Connecticut","FBS Independents","fbs","","","1168","","South Florida","American Athletic","fbs","","","1298",""
"2023","8","regular","false","University Stadium","New Mexico","Mountain West","fbs","","","1109","","Hawai'i","Mountain West","fbs","","","1148",""
"2023","8","regular","false","Centennial Bank Stadium","Arkansas State","Sun Belt","fbs","","","1055","","Coastal Carolina","Sun Belt","fbs","","","1405",""
"2023","8","regular","false","Allegiant Stadium","UNLV","Mountain West","fbs","","","1372","","Colorado State","Mountain West","fbs","","","1299",""
"2023","8","regular","false","Spartan Stadium","San José State","Mountain West","fbs","","","1348","","Utah State","Mountain West","fbs","","","1385",""
"2023","9","regular","false","Joe Aillet Stadium","Louisiana Tech","Conference USA","fbs","","","1211","","New Mexico State","Conference USA","fbs","","","1261",""
"2023","9","regular","false","Houchens Industries-L. T. Smith Stadium","Western Kentucky","Conference USA","fbs","","","1506","","Liberty","Conference USA","fbs","","","1574",""
"2023","9","regular","false","FIU Stadium","Florida International","Conference USA","fbs","","","1084","","Jacksonville State","Conference USA","fbs","","","1505",""
"2023","9","regular","false","Bowers Stadium","Sam Houston State","Conference USA","fbs","","","1396","","UTEP","Conference USA","fbs","","","1210",""
"2023","9","regular","false","Lane Stadium","Virginia Tech","ACC","fbs","","","1369","","Syracuse","ACC","fbs","","","1625",""
"2023","9","regular","false","Paulson Stadium","Georgia Southern","Sun Belt","fbs","","","1513","","Georgia State","Sun Belt","fbs","","","1546",""
"2023","9","regular","false","Jerry Richardson Stadium","Charlotte","American Athletic","fbs","","","1207","","Florida Atlantic","American Athletic","fbs","","","1356",""
"2023","9","regular","false","Camp Randall Stadium","Wisconsin","Big Ten","fbs","","","1706","","Ohio State","Big Ten","fbs","","","2022",""
"2023","9","regular","false","Carter-Finley Stadium","NC State","ACC","fbs","","","1520","","Clemson","ACC","fbs","","","1716",""
"2023","9","regular","false","Memorial Stadium","Nebraska","Big Ten","fbs","","","1483","","Purdue","Big Ten","fbs","","","1432",""
"2023","9","regular","false","Vaught-Hemingway Stadium","Ole Miss","SEC","fbs","","","1667","","Vanderbilt","SEC","fbs","","","1310",""
"2023","9","regular","false","Arizona Stadium","Arizona","Pac-12","fbs","","","1446","","Oregon State","Pac-12","fbs","","","1738",""
"2023","9","regular","false","Sun Devil Stadium","Arizona State","Pac-12","fbs","","","1404","","Washington State","Pac-12","fbs","","","1624",""
"2023","9","regular","false","California Memorial Stadium","California","Pac-12","fbs","","","1519","","USC","Pac-12","fbs","","","1879",""
"2023","9","regular","false","Stanford Stadium","Stanford","Pac-12","fbs","","","1278","","Washington","Pac-12","fbs","","","1920",""
"2023","9","regular","false","Rose Bowl","UCLA","Pac-12","fbs","","","1678","","Colorado","Pac-12","fbs","","","1252",""
"2023","9","regular","false","Rice-Eccles Stadium","Utah","Pac-12","fbs","","","1784","","Oregon","Pac-12","fbs","","","1782",""
"2023","9","regular","false","Papa John's Cardinal Stadium","Louisville","ACC","fbs","","","1682","","Duke","ACC","fbs","","","1675",""
"2023","9","regular","false","BB&T Field","Wake Forest","ACC","fbs","","","1545","","Florida State","ACC","fbs","","","1871",""
"2023","9","regular","false","Bobby Dodd Stadium at Historic Grant Field","Georgia Tech","ACC","fbs","","","1391","","North Carolina","ACC","fbs","","","1671",""
"2023","9","regular","false","Hard Rock Stadium","Miami","ACC","fbs","","","1584","","Virginia","ACC","fbs","","","1314",""
"2023","9","regular","false","McLane Stadium","Baylor","Big 12","fbs","","","1506","","Iowa State","Big 12","fbs","","","1537",""
"2023","9","regular","false","Memorial Stadium","Kansas","Big 12","fbs","","","1480","","Oklahoma","Big 12","fbs","","","1901",""
"2023","9","regular","false","Bill Snyder Family Football Stadium","Kansas State","Big 12","fbs","","","1804","","Houston","Big 12","fbs","","","1597",""
"2023","9","regular","false","Boone Pickens Stadium","Oklahoma State","Big 12","fbs","","","1462","","Cincinnati","Big 12","fbs","","","1593",""
"2023","9","regular","false","Darrell K Royal-Texas Memorial Stadium","Texas","Big 12","fbs","","","1888","","BYU","Big 12","fbs","","","1536",""
"2023","9","regular","false","Bright House Networks Stadium","UCF","Big 12","fbs","","","1649","","West Virginia","Big 12","fbs","","","1473",""
"2023","9","regular","false","Gerald J. Ford Stadium","SMU","American Athletic","fbs","","","1498","","Tulsa","American Athletic","fbs","","","1294",""
"2023","9","regular","false","Rice Stadium","Rice","American Athletic","fbs","","","1180","","Tulane","American Athletic","fbs","","","1630",""
"2023","9","regular","false","Alamodome","UT San Antonio","American Athletic","fbs","","","1522","","East Carolina","American Athletic","fbs","","","1422",""
"2023","9","regular","false","Apogee Stadium","North Texas","American Athletic","fbs","","","1328","","Memphis","American Athletic","fbs","","","1558",""
"2023","9","regular","false","Kidd Brewer Stadium","Appalachian State","Sun Belt","fbs","","","1574","","Southern Mississippi","Sun Belt","fbs","","","1235",""
"2023","9","regular","false","Brooks Stadium","Coastal Carolina","Sun Belt","fbs","","","1405","","Marshall","Sun Belt","fbs","","","1578",""
"2023","9","regular","false","Bridgeforth Stadium","James Madison","Sun Belt","fbs","","","1590","","Old Dominion","Sun Belt","fbs","","","1366",""
"2023","9","regular","false","Malone Stadium","Louisiana Monroe","Sun Belt","fbs","","","1173","","Arkansas State","Sun Belt","fbs","","","1055",""
"2023","9","regular","false","Beaver Stadium","Penn State","Big Ten","fbs","","","1931","","Indiana","Big Ten","fbs","","","1397",""
"2023","9","regular","false","Commonwealth Stadium","Kentucky","SEC","fbs","","","1675","","Tennessee","SEC","fbs","","","1883",""
"2023","9","regular","false","Jordan-Hare Stadium","Auburn","SEC","fbs","","","1607","","Mississippi State","SEC","fbs","","","1551",""
"2023","9","regular","false","Alumni Stadium","Boston College","ACC","fbs","","","1297","","Connecticut","FBS Independents","fbs","","","1168",""
"2023","9","regular","false","TCF Bank Stadium","Minnesota","Big Ten","fbs","","","1635","","Michigan State","Big Ten","fbs","","","1468",""
"2023","9","regular","false","Ryan Field","Northwestern","Big Ten","fbs","","","1357","","Maryland","Big Ten","fbs","","","1687",""
"2023","9","regular","false","Kyle Field","Texas A&M","SEC","fbs","","","1722","","South Carolina","SEC","fbs","","","1567",""
"2023","9","regular","false","Rynearson Stadium","Eastern Michigan","Mid-American","fbs","","","1364","","Western Michigan","Mid-American","fbs","","","1211",""
"2023","9","regular","false","Peden Stadium","Ohio","Mid-American","fbs","","","1542","","Miami (OH)","Mid-American","fbs","","","1361",""
"2023","9","regular","false","Bulldog Stadium","Fresno State","Mountain West","fbs","","","1787","","UNLV","Mountain West","fbs","","","1372",""
"2023","9","regular","false","Albertsons Stadium","Boise State","Mountain West","fbs","","","1542","","Wyoming","Mountain West","fbs","","","1405",""
"2023","9","regular","false","Blaik Field at Michie Stadium","Army","FBS Independents","fbs","","","1495","","UMass","FBS Independents","fbs","","","1047",""
"2023","9","regular","false","Jim Wacker Field at Bobcat Stadium","Texas State","Sun Belt","fbs","","","1363","","Troy","Sun Belt","fbs","","","1504",""
"2023","9","regular","false","Notre Dame Stadium","Notre Dame","FBS Independents","fbs","","","1857","","Pittsburgh","ACC","fbs","","","1543",""
"2023","9","regular","true","EverBank Field","Florida","SEC","fbs","","","1601","","Georgia","SEC","fbs","","","2055",""
"2023","9","regular","false","Hancock Whitney Stadium","South Alabama","Sun Belt","fbs","","","1519","","Louisiana","Sun Belt","fbs","","","1558",""
"2023","9","regular","false","Canvas Stadium","Colorado State","Mountain West","fbs","","","1299","","Air Force","Mountain West","fbs","","","1722",""
"2023","9","regular","false","Mackay Stadium","Nevada","Mountain West","fbs","","","1214","","New Mexico","Mountain West","fbs","","","1109",""
"2023","9","regular","false","Clarence T.C. Ching Athletics Complex","Hawai'i","Mountain West","fbs","","","1148","","San José State","Mountain West","fbs","","","1348",""
"2023","10","regular","false","Kelly/Shorts Stadium","Central Michigan","Mid-American","fbs","","","1343","","Northern Illinois","Mid-American","fbs","","","1249",""
"2023","10","regular","false","Glass Bowl","Toledo","Mid-American","fbs","","","1512","","Buffalo","Mid-American","fbs","","","1331",""
"2023","10","regular","false","Summa Field at InfoCision Stadium","Akron","Mid-American","fbs","","","1226","","Kent State","Mid-American","fbs","","","1181",""
"2023","10","regular","false","Doyt Perry Stadium","Bowling Green","Mid-American","fbs","","","1195","","Ball State","Mid-American","fbs","","","1185",""
"2023","10","regular","false","Jones AT&T Stadium","Texas Tech","Big 12","fbs","","","1559","","TCU","Big 12","fbs","","","1692",""
"2023","10","regular","false","Veterans Memorial Stadium","Troy","Sun Belt","fbs","","","1504","","South Alabama","Sun Belt","fbs","","","1519",""
"2023","10","regular","false","Wallace Wade Stadium","Duke","ACC","fbs","","","1675","","Wake Forest","ACC","fbs","","","1545",""
"2023","10","regular","false","Carrier Dome","Syracuse","ACC","fbs","","","1625","","Boston College","ACC","fbs","","","1297",""
"2023","10","regular","false","War Memorial Stadium","Wyoming","Mountain West","fbs","","","1405","","Colorado State","Mountain West","fbs","","","1299",""
"2023","10","regular","false","TCF Bank Stadium","Minnesota","Big Ten","fbs","","","1635","","Illinois","Big Ten","fbs","","","1601",""
"2023","10","regular","false","Davis Wade Stadium","Mississippi State","SEC","fbs","","","1551","","Kentucky","SEC","fbs","","","1675",""
"2023","10","regular","false","Williams-Brice Stadium","South Carolina","SEC","fbs","","","1567","","Jacksonville State","Conference USA","fbs","","","1505",""
"2023","10","regular","false","Neyland Stadium","Tennessee","SEC","fbs","","","1883","","Connecticut","FBS Independents","fbs","","","1168",""
"2023","10","regular","false","Rice Stadium","Rice","American Athletic","fbs","","","1180","","SMU","American Athletic","fbs","","","1498",""
"2023","10","regular","false","Spartan Stadium","Michigan State","Big Ten","fbs","","","1468","","Nebraska","Big Ten","fbs","","","1483",""
"2023","10","regular","false","Lincoln Financial Field","Temple","American Athletic","fbs","","","1139","","Navy","American Athletic","fbs","","","1388",""
"2023","10","regular","false","Apogee Stadium","North Texas","American Athletic","fbs","","","1328","","UT San Antonio","American Athletic","fbs","","","1522",""
"2023","10","regular","false","Liberty Bowl Memorial Stadium","Memphis","American Athletic","fbs","","","1558","","South Florida","American Athletic","fbs","","","1298",""
"2023","10","regular","false","Michigan Stadium","Michigan","Big Ten","fbs","","","1953","","Purdue","Big Ten","fbs","","","1432",""
"2023","10","regular","false","Kidd Brewer Stadium","Appalachian State","Sun Belt","fbs","","","1574","","Marshall","Sun Belt","fbs","","","1578",""
"2023","10","regular","false","Georgia State Stadium","Georgia State","Sun Belt","fbs","","","1546","","James Madison","Sun Belt","fbs","","","1590",""
"2023","10","regular","false","Foreman Field","Old Dominion","Sun Belt","fbs","","","1366","","Coastal Carolina","Sun Belt","fbs","","","1405",""
"2023","10","regular","false","M. M. Roberts Stadium","Southern Mississippi","Sun Belt","fbs","","","1235","","Louisiana Monroe","Sun Belt","fbs","","","1173",""
"2023","10","regular","false","Snapdragon Stadium","San Diego State","Mountain West","fbs","","","1436","","Utah State","Mountain West","fbs","","","1385",""
"2023","10","regular","false","Bryant Denny Stadium","Alabama","SEC","fbs","","","1959","","LSU","SEC","fbs","","","1752",""
"2023","10","regular","false","Ben Hill Griffin Stadium","Florida","SEC","fbs","","","1601","","Arkansas","SEC","fbs","","","1621",""
"2023","10","regular","false","Maryland Stadium","Maryland","Big Ten","fbs","","","1687","","Penn State","Big Ten","fbs","","","1931",""
"2023","10","regular","false","Sanford Stadium","Georgia","SEC","fbs","","","2055","","Missouri","SEC","fbs","","","1508",""
"2023","10","regular","false","Memorial Stadium","Indiana","Big Ten","fbs","","","1397","","Wisconsin","Big Ten","fbs","","","1706",""
"2023","10","regular","true","Wrigley Field","Northwestern","Big Ten","fbs","","","1357","","Iowa","Big Ten","fbs","","","1639",""
"2023","10","regular","false","Vaught-Hemingway Stadium","Ole Miss","SEC","fbs","","","1667","","Texas A&M","SEC","fbs","","","1722",""
"2023","10","regular","false","SHI Stadium","Rutgers","Big Ten","fbs","","","1435","","Ohio State","Big Ten","fbs","","","2022",""
"2023","10","regular","false","Vanderbilt Stadium","Vanderbilt","SEC","fbs","","","1310","","Auburn","SEC","fbs","","","1607",""
"2023","10","regular","false","Arizona Stadium","Arizona","Pac-12","fbs","","","1446","","UCLA","Pac-12","fbs","","","1678",""
"2023","10","regular","false","Folsom Field","Colorado","Pac-12","fbs","","","1252","","Oregon State","Pac-12","fbs","","","1738",""
"2023","10","regular","false","Autzen Stadium","Oregon","Pac-12","fbs","","","1782","","California","Pac-12","fbs","","","1519",""
"2023","10","regular","false","Los Angeles Memorial Coliseum","USC","Pac-12","fbs","","","1879","","Washington","Pac-12","fbs","","","1920",""
"2023","10","regular","false","Rice-Eccles Stadium","Utah","Pac-12","fbs","","","1784","","Arizona State","Pac-12","fbs","","","1404",""
"2023","10","regular","false","Martin Stadium","Washington State","Pac-12","fbs","","","1624","","Stanford","Pac-12","fbs","","","1278",""
"2023","10","regular","false","Memorial Stadium","Clemson","ACC","fbs","","","1716","","Notre Dame","FBS Independents","fbs","","","1857",""
"2023","10","regular","false","Heinz Field","Pittsburgh","ACC","fbs","","","1543","","Florida State","ACC","fbs","","","1871",""
"2023","10","regular","false","Scott Stadium","Virginia","ACC","fbs","","","1314","","Georgia Tech","ACC","fbs","","","1391",""
"2023","10","regular","false","Papa John's Cardinal Stadium","Louisville","ACC","fbs","","","1682","","Virginia Tech","ACC","fbs","","","1369",""
"2023","10","regular","false","Carter-Finley Stadium","NC State","ACC","fbs","","","1520","","Miami","ACC","fbs","","","1584",""
"2023","10","regular","false","Kenan Memorial Stadium","North Carolina","ACC","fbs","","","1678","1678","Campbell","CAA","fcs","","","",""
"2023","10","regular","false","McLane Stadium","Baylor","Big 12","fbs","","","1506","","Houston","Big 12","fbs","","","1597",""
"2023","10","regular","false","Nippert Stadium","Cincinnati","Big 12","fbs","","","1593","","UCF","Big 12","fbs","","","1649",""
"2023","10","regular","false","Jack Trice Stadium","Iowa State","Big 12","fbs","","","1537","","Kansas","Big 12","fbs","","","1480",""
"2023","10","regular","false","Boone Pickens Stadium","Oklahoma State","Big 12","fbs","","","1462","","Oklahoma","Big 12","fbs","","","1901",""
"2023","10","regular","false","Darrell K Royal-Texas Memorial Stadium","Texas","Big 12","fbs","","","1888","","Kansas State","Big 12","fbs","","","1804",""
"2023","10","regular","false","Mountaineer Field at Milan Puskar Stadium","West Virginia","Big 12","fbs","","","1473","","BYU","Big 12","fbs","","","1536",""
"2023","10","regular","false","Skelly Field at H. A. Chapman Stadium","Tulsa","American Athletic","fbs","","","1294","","Charlotte","American Athletic","fbs","","","1207",""
"2023","10","regular","false","Dowdy-Ficklen Stadium","East Carolina","American Athletic","fbs","","","1422","","Tulane","American Athletic","fbs","","","1630",""
"2023","10","regular","false","Protective Stadium","UAB","American Athletic","fbs","","","1420","","Florida Atlantic","American Athletic","fbs","","","1356",""
"2023","10","regular","false","Bowers Stadium","Sam Houston State","Conference USA","fbs","","","1398","1398","Kennesaw State","FCS Independents","fcs","","","",""
"2023","10","regular","true","Sports Authority Field at Mile High","Air Force","Mountain West","fbs","","","1722","","Army","FBS Independents","fbs","","","1495",""
"2023","10","regular","false","Centennial Bank Stadium","Arkansas State","Sun Belt","fbs","","","1055","","Louisiana","Sun Belt","fbs","","","1558",""
"2023","10","regular","false","Warren McGuirk Alumni Stadium","UMass","FBS Independents","fbs","","","1044","1044","Merrimack","NEC","fcs","","","",""
"2023","10","regular","false","Mackay Stadium","Nevada","Mountain West","fbs","","","1214","","Hawai'i","Mountain West","fbs","","","1148",""
"2023","10","regular","false","University Stadium","New Mexico","Mountain West","fbs","","","1109","","UNLV","Mountain West","fbs","","","1372",""
"2023","10","regular","false","Williams Stadium","Liberty","Conference USA","fbs","","","1574","","Louisiana Tech","Conference USA","fbs","","","1211",""
"2023","10","regular","false","Aggie Memorial Stadium","New Mexico State","Conference USA","fbs","","","1261","","Middle Tennessee","Conference USA","fbs","","","1320",""
"2023","10","regular","false","Jim Wacker Field at Bobcat Stadium","Texas State","Sun Belt","fbs","","","1363","","Georgia Southern","Sun Belt","fbs","","","1513",""
"2023","10","regular","false","Sun Bowl Stadium","UTEP","Conference USA","fbs","","","1210","","Western Kentucky","Conference USA","fbs","","","1506",""
"2023","10","regular","false","Bulldog Stadium","Fresno State","Mountain West","fbs","","","1787","","Boise State","Mountain West","fbs","","","1542",""
"2023","11","regular","false","UB Stadium","Buffalo","Mid-American","fbs","","","1331","","Ohio","Mid-American","fbs","","","1542",""
"2023","11","regular","false","Brigham Field at Huskie Stadium","Northern Illinois","Mid-American","fbs","","","1249","","Ball State","Mid-American","fbs","","","1185",""
"2023","11","regular","false","Waldo Stadium","Western Michigan","Mid-American","fbs","","","1211","","Central Michigan","Mid-American","fbs","","","1343",""
"2023","11","regular","false","Yager Stadium","Miami (OH)","Mid-American","fbs","","","1361","","Akron","Mid-American","fbs","","","1226",""
"2023","11","regular","false","Glass Bowl","Toledo","Mid-American","fbs","","","1512","","Eastern Michigan","Mid-American","fbs","","","1364",""
"2023","11","regular","false","Dix Stadium","Kent State","Mid-American","fbs","","","1181","","Bowling Green","Mid-American","fbs","","","1195",""
"2023","11","regular","false","Cajun Field","Louisiana","Sun Belt","fbs","","","1558","","Southern Mississippi","Sun Belt","fbs","","","1235",""
"2023","11","regular","false","Papa John's Cardinal Stadium","Louisville","ACC","fbs","","","1682","","Virginia","ACC","fbs","","","1314",""
"2023","11","regular","false","Gerald J. Ford Stadium","SMU","American Athletic","fbs","","","1498","","North Texas","American Athletic","fbs","","","1328",""
"2023","11","regular","false","Allegiant Stadium","UNLV","Mountain West","fbs","","","1372","","Wyoming","Mountain West","fbs","","","1405",""
"2023","11","regular","false","Rose Bowl","UCLA","Pac-12","fbs","","","1678","","Arizona State","Pac-12","fbs","","","1404",""
"2023","11","regular","false","Ross-Ade Stadium","Purdue","Big Ten","fbs","","","1432","","Minnesota","Big Ten","fbs","","","1635",""
"2023","11","regular","false","Alumni Stadium","Boston College","ACC","fbs","","","1297","","Virginia Tech","ACC","fbs","","","1369",""
"2023","11","regular","false","Camp Randall Stadium","Wisconsin","Big Ten","fbs","","","1706","","Northwestern","Big Ten","fbs","","","1357",""
"2023","11","regular","false","Kyle Field","Texas A&M","SEC","fbs","","","1722","","Mississippi State","SEC","fbs","","","1551",""
"2023","11","regular","false","Williams-Brice Stadium","South Carolina","SEC","fbs","","","1567","","Vanderbilt","SEC","fbs","","","1310",""
"2023","11","regular","false","Memorial Stadium","Nebraska","Big Ten","fbs","","","1483","","Maryland","Big Ten","fbs","","","1687",""
"2023","11","regular","false","Faurot Field","Missouri","SEC","fbs","","","1508","","Tennessee","SEC","fbs","","","1883",""
"2023","11","regular","false","California Memorial Stadium","California","Pac-12","fbs","","","1519","","Washington State","Pac-12","fbs","","","1624",""
"2023","11","regular","false","Folsom Field","Colorado","Pac-12","fbs","","","1252","","Arizona","Pac-12","fbs","","","1446",""
"2023","11","regular","false","Reser Stadium","Oregon State","Pac-12","fbs","","","1738","","Stanford","Pac-12","fbs","","","1278",""
"2023","11","regular","false","Commonwealth Stadium","Kentucky","SEC","fbs","","","1675","","Alabama","SEC","fbs","","","1959",""
"2023","11","regular","false","Tiger Stadium","LSU","SEC","fbs","","","1752","","Florida","SEC","fbs","","","1601",""
"2023","11","regular","false","Husky Stadium","Washington","Pac-12","fbs","","","1920","","Utah","Pac-12","fbs","","","1784",""
"2023","11","regular","false","Autzen Stadium","Oregon","Pac-12","fbs","","","1782","","USC","Pac-12","fbs","","","1879",""
"2023","11","regular","false","Kinnick Stadium","Iowa","Big Ten","fbs","","","1639","","Rutgers","Big Ten","fbs","","","1435",""
"2023","11","regular","false","Memorial Stadium","Illinois","Big Ten","fbs","","","1601","","Indiana","Big Ten","fbs","","","1397",""
"2023","11","regular","false","Sanford Stadium","Georgia","SEC","fbs","","","2055","","Ole Miss","SEC","fbs","","","1667",""
"2023","11","regular","false","Donald W. Reynolds Razorback Stadium Frank Broyles Field","Arkansas","SEC","fbs","","","1621","","Auburn","SEC","fbs","","","1607",""
"2023","11","regular","false","Bridgeforth Stadium","James Madison","Sun Belt","fbs","","","1590","","Connecticut","FBS Independents","fbs","","","1168",""
"2023","11","regular","false","John O'Quinn Field at TDECU Stadium","Houston","Big 12","fbs","","","1597","","Cincinnati","Big 12","fbs","","","1593",""
"2023","11","regular","false","Memorial Stadium","Clemson","ACC","fbs","","","1716","","Georgia Tech","ACC","fbs","","","1391",""
"2023","11","regular","false","Kenan Memorial Stadium","North Carolina","ACC","fbs","","","1671","","Duke","ACC","fbs","","","1675",""
"2023","11","regular","false","Bobby Bowden Field at Doak Campbell Stadium","Florida State","ACC","fbs","","","1871","","Miami","ACC","fbs","","","1584",""
"2023","11","regular","false","BB&T Field","Wake Forest","ACC","fbs","","","1545","","NC State","ACC","fbs","","","1520",""
"2023","11","regular","false","Albertsons Stadium","Boise State","Mountain West","fbs","","","1542","","New Mexico","Mountain West","fbs","","","1109",""
"2023","11","regular","false","LaVell Edwards Stadium","BYU","Big 12","fbs","","","1536","","Iowa State","Big 12","fbs","","","1537",""
"2023","11","regular","false","Memorial Stadium","Kansas","Big 12","fbs","","","1480","","Texas Tech","Big 12","fbs","","","1559",""
"2023","11","regular","false","Bill Snyder Family Football Stadium","Kansas State","Big 12","fbs","","","1804","","Baylor","Big 12","fbs","","","1506",""
"2023","11","regular","false","Gaylord Family Oklahoma Memorial Stadium","Oklahoma","Big 12","fbs","","","1901","","West Virginia","Big 12","fbs","","","1473",""
"2023","11","regular","false","Amon G. Carter Stadium","TCU","Big 12","fbs","","","1692","","Texas","Big 12","fbs","","","1888",""
"2023","11","regular","false","Bright House Networks Stadium","UCF","Big 12","fbs","","","1649","","Oklahoma State","Big 12","fbs","","","1462",""
"2023","11","regular","false","Benson Field at Yulman Stadium","Tulane","American Athletic","fbs","","","1630","","Tulsa","American Athletic","fbs","","","1294",""
"2023","11","regular","false","Raymond James Stadium","South Florida","American Athletic","fbs","","","1298","","Temple","American Athletic","fbs","","","1139",""
"2023","11","regular","false","Alamodome","UT San Antonio","American Athletic","fbs","","","1522","","Rice","American Athletic","fbs","","","1180",""
"2023","11","regular","false","Jerry Richardson Stadium","Charlotte","American Athletic","fbs","","","1207","","Memphis","American Athletic","fbs","","","1558",""
"2023","11","regular","false","FAU Stadium","Florida Atlantic","American Athletic","fbs","","","1356","","East Carolina","American Athletic","fbs","","","1422",""
"2023","11","regular","false","Brooks Stadium","Coastal Carolina","Sun Belt","fbs","","","1405","","Texas State","Sun Belt","fbs","","","1363",""
"2023","11","regular","false","Georgia State Stadium","Georgia State","Sun Belt","fbs","","","1546","","Appalachian State","Sun Belt","fbs","","","1574",""
"2023","11","regular","false","Joan C. Edwards Stadium","Marshall","Sun Belt","fbs","","","1578","","Georgia Southern","Sun Belt","fbs","","","1513",""
"2023","11","regular","false","Malone Stadium","Louisiana Monroe","Sun Belt","fbs","","","1173","","Troy","Sun Belt","fbs","","","1504",""
"2023","11","regular","false","Beaver Stadium","Penn State","Big Ten","fbs","","","1931","","Michigan","Big Ten","fbs","","","1953",""
"2023","11","regular","false","Blaik Field at Michie Stadium","Army","FBS Independents","fbs","","","1494","1494","Holy Cross","Patriot","fcs","","","",""
"2023","11","regular","false","Williams Stadium","Liberty","Conference USA","fbs","","","1574","","Old Dominion","Sun Belt","fbs","","","1366",""
"2023","11","regular","false","Joe Aillet Stadium","Louisiana Tech","Conference USA","fbs","","","1211","","Sam Houston State","Conference USA","fbs","","","1396",""
"2023","11","regular","false","Romney Stadium","Utah State","Mountain West","fbs","","","1385","","Nevada","Mountain West","fbs","","","1214",""
"2023","11","regular","true","Yankee Stadium","Syracuse","ACC","fbs","","","1625","","Pittsburgh","ACC","fbs","","","1543",""
"2023","11","regular","false","Navy-Marine Corps Memorial Stadium","Navy","American Athletic","fbs","","","1388","","UAB","American Athletic","fbs","","","1420",""
"2023","11","regular","false","Houchens Industries-L. T. Smith Stadium","Western Kentucky","Conference USA","fbs","","","1506","","New Mexico State","Conference USA","fbs","","","1261",""
"2023","11","regular","false","Johnny Red"""" Floyd Stadium""""","Middle Tennessee","Conference USA","fbs","","","1320","","Florida International","Conference USA","fbs","","","1084",""
"2023","11","regular","false","Hancock Whitney Stadium","South Alabama","Sun Belt","fbs","","","1519","","Arkansas State","Sun Belt","fbs","","","1055",""
"2023","11","regular","false","Canvas Stadium","Colorado State","Mountain West","fbs","","","1299","","San Diego State","Mountain West","fbs","","","1436",""
